timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg
2020-11-08 10:44:55,war,#war #warcrime #uswarcrime #us #AfghanPeaceProcess @hrw @realDonaldTrump @US4AfghanPeace @DailyMail @AJEnglish @TRTWorldNow @trtworld @Reuters @ReutersPakistan,,,1,euqpersonal,,526,50,0,war warcrime uswarcrime us AfghanPeaceProcess,war war crime us war crime us afghan peace process
2020-11-08 10:43:38,war,"Use of Tithe / Medieval Barns in #War:
- Women's Land Army Training
- Makeshift Rifle Range
- Stored belongings of those whose homes were bombed
- 'Camouflage related activity'
- 'Holiday at Home' Theatre
- Some destroyed / damaged by bombs / fire
#RemembranceSunday #TitheBarns",1.0,1,3,TheJRogers,South West England,391,544,0,War RemembranceSunday TitheBarns,war remembrance sunday tithe barns
2020-11-08 10:26:11,war,"Lest we forget, I can do this because they gave it to us, some of you want to give it back. 11-11-11 Thank you #remember #rememberanceday #poppy #WW2 #war @mayhements https://instagram.com/p/CHU4be0rWSy/?utm_source=ig_web_button_share_sheet…",,,2,Squirreldirect1,"Rhodes,Greece",90,60,0,remember rememberanceday poppy WW2 war,remember rememberance daypoppyww2war
2020-11-08 10:19:03,war,"Sooo many life’s lost for us ....   Remembrance poem by Jolyn Crawford “ Remembrance Love “  The Somme never... https://youtu.be/jea_g0a1QI4 via @YouTube
#RemembranceDay #thesomme #Poppy #war #HelpingOthers #love",,,,jolyndewson,ayrshire..scotland,58,67,0,RemembranceDay thesomme Poppy war HelpingOthers love,remembrance day the somme poppy war helping others love
2020-11-08 10:16:58,war,Vintage Trouble Releases 50th Anniversary Cover of “War” by Edwin Starr https://rockandbluesmuse.com/2020/11/02/vintage-trouble-releases-50th-anniversary-cover-of-war-by-edwin-starr/… @vintagetrouble #music #war #peace,1.0,1,5,DrRimmer,"Brisbane, Queensland",17.7K,16.5K,0,music war peace,music war peace
2020-11-08 09:57:49,war,”Holding the constitution No.9 - #Peace and #War told by former #USA Marine Corps”　http://bit.ly/2g9xOgc,,,,Puddince_Macka,,983,232,0,Peace War USA,peace war usa
2020-11-08 09:57:40,war,"""At the going down of the sun and in the morning
We will remember them""
.
#Remembrance #remembranceday #poppies #london #mylondon #cityoflondon #eleventhhour #war #unknownsoldier #nightfall #lights #lightdisplay #cityscape #LIPmember #photography #colour… https://instagr.am/p/CHU04tBHHWm/",,,1,evemilnerphoto,"London, England",91,339,0,Remembrance remembranceday poppies london mylondon cityoflondon eleventhhour war unknownsoldier nightfall lights lightdisplay cityscape LIPmember photography colour,remembrance remembrance day poppies london my london city of london eleventh hour war unknown soldier nightfall lights light display cityscape lip member photography colour
2020-11-08 09:49:23,war,"#stopthesteal #Trump2020 #election2020 #Restart_Opposition #MIGA 
#MAGA #KAG #WWG1WGA #digitalsoldiers #fightback 
#RestartLeader is #Love  #گامب_شاه #لیدر_ری_استارت #لیدر_میلیونها_ایرانی 
#QR #WAR #Plan_B",,,,AliGoli_RESTART,,717,371,0,stopthesteal Trump2020 election2020 Restart_Opposition MIGA MAGA KAG WWG1WGA digitalsoldiers fightback RestartLeader Love گامب_شاه لیدر_ری_استارت لیدر_میلیونها_ایرانی QR WAR Plan_B,stop the steal trump2020election2020 restart opposition migamagakagwwg1wga digital soldiers fight back restart leader love qr war plan b
2020-11-08 09:46:55,war,"My own song https://youtube.com/watch?v=uYnn6BTR-yE… 
#NoMore #War #terror #crisis #Hunger #hunger #poverty #moneyelite #corruption #medialies #cartels #framing #bashing #hate #incitement #violence #splitting #godcomplex 
#rassimus #extremism #fascism 

for a better world all together",,,,NieMand48065061,,24,1,0,NoMore War terror crisis Hunger hunger poverty moneyelite corruption medialies cartels framing bashing hate incitement violence splitting godcomplex rassimus extremism fascism,no more war terror crisis hunger hunger poverty money elite corruption media lies cartels framing bashing hate incitement violence splitting god complex rassi mus extremism fascism
2020-11-08 09:39:00,war,"#RemembranceDay three local #War Memorials at #Belvedere, Crayford and Erith. Lest we forget. @LBofBexley @BexleyLibraries @GreaterErith @CrayfordLink",,4,12,BexleyArchives,Bexleyheath,"1,142","2,680",0,RemembranceDay War Belvedere,remembrance day war belvedere
2020-11-08 09:38:31,war,https://generaldispatch.whatfinger.com/media-announces-biden-victory-then-rudy-giuliani-takes-the-mic-with-bomb-about-whats-to-come/… #WeThePeople #WAR #StopTheSteal,,,,UROright,,"2,651","2,521",0,WeThePeople WAR StopTheSteal,we the people war stop the steal
2020-11-08 09:26:52,war,"Remembering those who fought and died for us. Best wishes from @fatbeebakery 

#remembranceday 
#remember 
#poppies 
#ww2 
#ww1 
#wwuk 
#war 
#fatbeebakery 
#soldier 
#lost 
#lostlives https://instagram.com/p/CHUx_JlBvEj/?igshid=ca6m07z4rlpr…",,,,fatbeebakery,"London, England",0,1,0,remembranceday remember poppies ww2 ww1 wwuk war fatbeebakery soldier lost lostlives,remembrance day remember poppies ww2ww1wwukwarfatbee bakery soldier lost lost lives
2020-11-08 09:26:12,war,"Round 1 #4DaySeries top 5 leading run scorers 

S. Erwee 206 

K. Petersen 176

D. Elgar 159

G. Snyman 142

T. De Bruyn 137

Top 5 wicket takers

Linde 9/188

Shamsi 7/159

K. Maharaj 7/185

L. Williams 6/74

M. Pretorius 5/38

#COB #TIT #DOL #WAR #KNI #LIO",,,8,Tim32_cricket,"Cape Town, South Africa","5,240","5,907",0,4DaySeries COB TIT DOL WAR KNI LIO,4dayseriescobtitdolwarkn ilio
2020-11-08 09:18:47,war,#remberancesunday #remberance #poppy #paintedrock for the #rock collection beside our #war #memorial #lestweforget #atthegoingdownofthesunandinthemorningwewillrememberthem #wewillrememberthem #wewillremember https://instagram.com/p/CHUxD8YHETh/?igshid=gi523qdcey7h…,,,,macpurp,moray,512,69,0,remberancesunday remberance poppy paintedrock rock war memorial lestweforget atthegoingdownofthesunandinthemorningwewillrememberthem wewillrememberthem wewillremember,rember ance sunday rember ance poppy painted rock rock war memorial lest we forget at the going down of the sun and in the morning we will remember them we will remember them we will remember
2020-11-08 09:12:37,war,"Artsakh,Oct 2020. For a month this siren pierced the air of Stepanakert announcing the Azerbaijani http://bombings.Now in the town there are only armenians soldiers who will attempt the last desperate defense.
#artsakh #war #ArtsakhStrong #photojournalism #PeaceForArmenians",,2,7,roberto_travan,Italia,27,142,0,artsakh war ArtsakhStrong photojournalism PeaceForArmenians,artsakh war artsakh strong photojournalism peace for armenians
2020-11-09 23:59:46,war,#War,,,,lil_woody_72,Transitional,511,211,0,War,war
2020-11-09 23:18:20,war,#war,,,,Neal319Neal,"Grand Junction, Co.",116,24,0,war,war
2020-11-09 23:05:50,war,For the homeless Syrians children’s the winter is coming #Children #war #Syria,1.0,6,9,Yoshi69095954,China,536,605,0,Children war Syria,children war syria
2020-11-09 22:45:33,war,"Indiana woman gets 6 1/2 years for financing terrorism: — An Indiana woman who pleaded guilty to providing financial support to the Islamic State group has been sentenced to 6 1/2 years in prison, the&nbsp;... http://dlvr.it/RlLK0N #islamicstate #war",,2,,ultrascanhumint,,"1,779","3,491",0,islamicstate war,islamic state war
2020-11-09 22:40:03,war,"So who’s the hacker here? I’ll wait.
 “The conspiracy that’s bigger than all of us, the guys that play God without permission” (eps1.0_hellofriend.mov) #infosec #HackTheH00d #war #conspiracy",,,,The_StarHack3r,"Texas, USA","2,190","2,504",0,infosec HackTheH00d war conspiracy,infosec hack the h00dwar conspiracy
2020-11-09 22:31:18,war,My Mother as an 18 year old was living in Munich to learn German in 1938. This is an excerpt from a letter to her parents. #Kristallnacht #November #1938 #war #Remembrance,2.0,,6,JillLeman,London,633,861,0,Kristallnacht November 1938 war Remembrance,kristallnacht november 1938war remembrance
2020-11-09 22:21:24,war,"What type of world we’re living in? 

#germany #autumn #autumnvibes #sunrise #leaves #cross #sunray #remember #war @ Munich, Germany https://instagram.com/p/CHYva5bH6eY/?igshid=bpy2c4l70bd8…",,,,TheRealShannax,,12,657,0,germany autumn autumnvibes sunrise leaves cross sunray remember war,germany autumn autumn vibes sunrise leaves cross sunray remember war
2020-11-09 22:19:16,war,Powerful writing in #Heroines #War @JSTheatre tonight with captivating performances all round but the quiet strength of #GemmaWhelan as Penelope by @hannykha was phenomenal,1.0,2,12,W14Productions,,649,"1,124",0,Heroines War GemmaWhelan,heroines war gemma whelan
2020-11-09 22:03:02,war,"END OF HOSTILITIES IN NAGORNO KARABAKH 

Armenian Prime Minister Nikol Pashinyan has just announced that he has made a difficult decision and signed a ""painful"" agreement with Putin and Aliyev to end the war.
#BREAKING #War #Peace #Security",,2,2,KnowmadInstitut,"EU 
 | Germany 
 |","1,670",354,0,BREAKING War Peace Security,breaking war peace security
2020-11-09 21:59:11,war,"Yeah, let's gather together in one place so they can take us all out easily.  Great idea?  
#war   
#theArtOfWar  
#AskSethRich",,,1,GrannyOmaha,"Omaha, NE","1,522","2,920",0,war theArtOfWar AskSethRich,wart heart of war ask seth rich
2020-11-09 21:48:47,war,"For the 1st time since a while, algerian intelligence services media SPS admits that what SPS calls 'liberated territories' are in reality the #WesternSahara territory #BufferZone established after 1975-91 #war.  

#AlgerianSCAMWillNeverBe 

#SaharaOccidental #MoroccanSahara",,,1,CORCAS_AUTONOMY,West. Sahara Territory/Morocco,"1,961","6,563",0,WesternSahara BufferZone war AlgerianSCAMWillNeverBe SaharaOccidental MoroccanSahara,western sahara buffer zone war algerian scam will never be sahara occidental moroccan sahara
2020-11-09 21:43:11,war,"U.N. Warns Yemen, Burkina Faso, Nigeria and South Sudan Facing Possible Famine Amid Pandemic https://democracynow.org/2020/11/9/headlines/un_warns_yemen_burkina_faso_nigeria_and_south_sudan_facing_possible_famine_amid_pandemic… via @democracynow #Yemen #Nigeria #SouthSudan #BurkinaFaso #COVID19 #famine #war",,1,1,47whitebuffalo,this side of the Milky Way,"3,053","1,059",0,Yemen Nigeria SouthSudan BurkinaFaso COVID19 famine war,yemen nigeria south sudan burkina fasocovid19faminewar
2020-11-09 21:37:02,war,"The international community kept ignoring the fact that the #war that #Abiy waged on #Tigray is deadly to the #horn; #geopolitical and #humanitarian crisis for decades to come.

#TigrayGenocide #StopWarOnTigray",1.0,9,17,yaredinho_r9,,283,"1,532",0,war Abiy Tigray horn geopolitical humanitarian TigrayGenocide StopWarOnTigray,war a biy tigray horn geopolitical humanitarian tigray genocide stop war on tigray
2020-11-09 21:28:28,war,"Il video del missile azero che colpisce il velivolo russo sul Nagorno Karabakh
https://tinyurl.com/y4lcyefl
#war #guerra #armenia #russia #Azerbaijan #elicottero",,,1,fulvioscaglione,Italy,479,"2,561",0,war guerra armenia russia Azerbaijan elicottero,war guerra armenia russia azerbaijan eli cotter o
2020-11-09 21:19:25,war,"Wickr:// bbgang20
#Drugs #war #people #alcohol #love #lol #kids #money #psychedelic #Time #work #pain",,,,JonasMaccon,"Los Angeles, CA",177,44,0,Drugs war people alcohol love lol kids money psychedelic Time work pain,drugs war people alcohol love lol kids money psychedelic time work pain
2020-11-09 21:18:14,war,#Phony LYING CHEATING @DNC wanna sweet talk FU BITCH! #WAR IS ON!,,,,frances07214545,,690,142,0,Phony WAR,phony war
2020-11-09 21:07:28,war,Peace  after years of #War #Bybyebidenbidenbybye,,,,HelenaCCarta,London England,"1,044","1,098",0,War Bybyebidenbidenbybye,war by bye biden biden by bye
2020-11-09 21:06:43,war,Part 2 It was incredibly well written and captured my attention from the start.” US https://amzn.to/3hGG8Or UK https://amzn.to/2N9fHHb Germ https://amzn.to/2LcCu1X  #bookboost #cr4u #discovering #bookreview #life #love #war #litfic #epicreads #faithlit #juvenile #ya #MiddleGrade,,8,3,Spokenamos,RTs Courtesy Return -0 DM's!!,13.6K,18.9K,0,bookboost cr4u discovering bookreview life love war litfic epicreads faithlit juvenile ya MiddleGrade,book boost cr4u discovering book review life love war lit fic epic reads faith lit juvenile ya middle grade
2020-11-09 21:05:35,war,"Off to a cracking start - loved #War #JSTHeroines @JSTheatre incredible, powerful monologues. Bravo! Looking forward to #Labyrinth and #Desert next... 

Book in now and you can catch it this week!

https://jermynstreettheatre.co.uk/show/15-heroines/#tickets…",,2,5,helenmumby,London,"2,588",989,0,War JSTHeroines Labyrinth Desert tickets,war jst heroines labyrinth desert tickets
2020-11-09 21:02:56,war,#WAR,,,2,Ellie_May_R,,"1,938",934,0,WAR,war
2020-11-09 20:34:03,war,"Mosul 2020 | OFFICIAL TRAILER https://youtu.be/DqlNuuzeFSM via @YouTube 
#mosul #warwithisis #isis #trailer #officialtrailer #warmovie #warfilm #wardrama #drama #mosul2020 #movieaboutwar #war2020 #war #iraqmosul #trailer2020 #mosulfilm #mosulmovie #mosulmovie",,,2,BestScene9,,18,4,0,mosul warwithisis isis trailer officialtrailer warmovie warfilm wardrama drama mosul2020 movieaboutwar war2020 war iraqmosul trailer2020 mosulfilm mosulmovie mosulmovie,mosul war with isis isis trailer official trailer war movie war film war drama drama mosul 2020movieaboutwarwar2020 war iraq mosul trailer 2020mosulfilmmosul movie mosul movie
2020-11-09 20:33:48,war,And we're gonna boost this man too!  #NoLibertarianUnder1K #NoLibertariansUnder1K #Libertarian #LibertarianTwitter #JoJorgensen2020 #SpikeCohen #RTKBA #Freedom #Liberty #Dad #Mom #Family #Lentils #LentilTwitter #Cheese #Fishing #AbolishTheATF #BringThemHome #Peace #War #Antiwar,,1,7,HalleckScott,,"1,617","1,146",0,NoLibertarianUnder1K NoLibertariansUnder1K Libertarian LibertarianTwitter JoJorgensen2020 SpikeCohen RTKBA Freedom Liberty Dad Mom Family Lentils LentilTwitter Cheese Fishing AbolishTheATF BringThemHome Peace War Antiwar,no libertarian under 1knolibertariansunder1k libertarian libertarian twitter jo jorgensen 2020spikecohenrtkba freedom liberty dad mom family lentils lentil twitter cheese fishing abolish the atf bring them home peace war antiwar
2020-11-09 20:26:20,war,#WAR,,,,Grayman1995,Everywhere and Nowhere,801,"1,038",0,WAR,war
2020-11-09 20:21:07,war,"سیل تحریم‌های آمریکا علیه رژیم تروریستی جمهوری اسلامی،  بزودی !!! #WAR
#QR 
#RestartLeader = #Cyrus_I 
#voterfraud
#2020Election 
#Restart_opposition
#GodWins 
#TrumpvsBiden 
#restart_will_make_iran_great_again
#RestartMIGA   
#cyrus_empire",,,,design_honar777,,122,82,0,WAR QR RestartLeader Cyrus_I voterfraud 2020Election Restart_opposition GodWins TrumpvsBiden restart_will_make_iran_great_again RestartMIGA cyrus_empire,war qr restart leader cyrusivoterfraud2020 election restart opposition god wins trump vs biden restart will make iran great again restart miga cyrus empire
